framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,192,8,0.009625600278377533
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,192,4,0.004422400146722794
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,192,4,0.00856959968805313
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,192,2,0.00453759990632534
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,192,2,0.008387199789285659
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,192,1,0.0038975998759269714
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,192,1,0.0071103997528553006
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,256,128,0.010691200196743012
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,256,128,0.05163840055465698
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,256,64,0.0066880002617835995
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,256,64,0.029097598791122437
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,256,32,0.006569600105285645
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,256,32,0.018806399405002595
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,256,16,0.004502400010824204
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,256,16,0.012720000743865967
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,256,8,0.004492799937725067
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,160,64,0.006694400310516357
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,80,64,0.0046720001846551895
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,256,4,0.0044351998716592785
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,160,32,0.01491519957780838
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,256,2,0.004377600178122521
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,160,16,0.0107744000852108
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,256,4,0.008627200126647949
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,256,2,0.008566399663686752
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,256,1,0.004348799958825112
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,256,1,0.0066880002617835995
