framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,80,32,0.0047807998955249785
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,96,4,0.008934400230646133
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,96,2,0.0047231998294591905
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,96,2,0.008937600255012512
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,96,1,0.00456320010125637
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,96,1,0.008771199733018875
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,128,128,0.008928000181913375
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,128,128,0.03127999901771546
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,128,64,0.0068512000143527985
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,128,64,0.019075199961662292
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,128,32,0.013209599256515502
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,128,16,0.005500800162553787
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,128,16,0.010822399705648422
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,128,8,0.0048096001148223875
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,128,8,0.00923840031027794
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,128,4,0.005071999877691269
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,64,16,0.008956799656152726
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,128,4,0.008640000224113464
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,128,2,0.004966399818658829
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,128,2,0.008857599645853042
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,128,1,0.004931199923157692
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,160,128,0.008921600133180618
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,160,128,0.03730559945106506
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,160,64,0.007923199981451034
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,160,64,0.02290560007095337
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,160,32,0.006543999910354615
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,160,32,0.015148800611495972
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,160,16,0.006403200328350067
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,160,16,0.012716799974441528
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,160,8,0.005567999929189682
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,160,8,0.010572800040245056
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,160,4,0.005110400170087815
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,160,4,0.008716800063848496
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,160,2,0.005049600079655647
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,160,2,0.008640000224113464
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,160,1,0.0050016000866889955
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,160,1,0.008646400272846222
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,192,128,0.010713600367307664
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,192,128,0.0415583997964859
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,192,64,0.009116800129413604
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,192,64,0.02528960108757019
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,128,1,0.008803199976682663
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,192,32,0.006831999868154526
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,192,16,0.006246399879455566
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,192,32,0.01693120002746582
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,192,8,0.00584000013768673
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,192,8,0.01080320030450821
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,192,4,0.010649599879980088
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,192,4,0.009590400010347366
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,192,2,0.008560000360012055
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,192,2,0.009046400338411332
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,192,1,0.008243200182914735
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,192,1,0.009062399715185165
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,256,128,0.011718399822711945
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,128,32,0.006585600227117539
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,256,128,0.052425599098205565
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,256,64,0.029756799340248108
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,256,32,0.007760000228881836
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,256,32,0.019631999731063842
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,256,16,0.006886400282382965
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,256,16,0.014659200608730317
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,256,8,0.0071263998746871945
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,256,8,0.011308799684047698
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,192,16,0.01281919926404953
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,256,4,0.00897279977798462
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,256,2,0.004860800132155419
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,256,2,0.008912000060081481
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,256,1,0.004982399940490723
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,256,1,0.008448000252246856
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,320,128,0.013033600151538849
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,320,128,0.06339520215988159
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,320,64,0.009033600240945816
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,320,64,0.037411201000213626
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,320,32,0.006905599683523178
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,320,32,0.023145599663257597
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,320,16,0.006553599983453751
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,256,64,0.008668799698352814
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,320,16,0.015068799257278442
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,320,8,0.005833600088953972
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,320,8,0.012751999497413635
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,320,4,0.004649600014090538
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,320,4,0.010691200196743012
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,320,2,0.00896959975361824
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,320,1,0.004716800153255462
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,320,1,0.008601599931716919
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,384,128,0.015241600573062897
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,384,128,0.07441920042037964
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,384,64,0.010681600123643876
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,256,4,0.0064191997051239015
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,384,64,0.0416159987449646
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,384,32,0.007177600264549255
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,384,32,0.025248000025749208
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,384,16,0.006198399886488915
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,384,16,0.017161600291728973
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,384,8,0.013078400492668152
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,384,4,0.005552000179886818
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,384,4,0.01072319969534874
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,384,2,0.0048191998153924945
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,384,2,0.00883520022034645
