framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,fp8,15,0.6382031917572022
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,bfloat16,15,0.6790927886962891
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,bfloat16,1,0.019142399728298187
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,bfloat16,31,0.679801607131958
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,fp8,1,0.01788160055875778
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,fp8,63,0.6530128002166748
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,fp8,3,0.01785759925842285
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,bfloat16,3,0.019049599766731262
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,fp8,7,0.017910400032997133
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,bfloat16,15,0.018993599712848662
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,fp8,15,0.018001599609851836
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,bfloat16,31,0.018883199989795686
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,bfloat16,127,0.8200688362121582
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,fp8,31,0.017990399897098542
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,bfloat16,127,0.02195200026035309
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,fp8,63,0.017310400307178498
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,fp8,127,0.839515209197998
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,bfloat16,255,0.042084801197052005
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,fp8,255,0.026212799549102783
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,bfloat16,511,0.059411197900772095
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,fp8,511,0.04243040084838867
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,fp8,1023,0.06344799995422364
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,bfloat16,1023,0.1019327998161316
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,fp8,2047,0.1084671974182129
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,8,1,64,64,128,1,bfloat16,bfloat16,2047,0.187391996383667
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,64,64,128,1,bfloat16,fp8,1,1.2386863708496094
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,64,64,128,1,bfloat16,bfloat16,1,1.3447312355041503
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1024,1,64,64,128,1,bfloat16,bfloat16,3,1.3331600189208985
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,fp8,31,0.6426368236541748
