framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4,2,0.0076384000480175015
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,128,4,0.004476799815893173
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,12288,1,0.027382400631904603
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,6144,2,0.007305599749088287
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,12288,8,0.19390079975128174
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4096,4,0.008134400099515915
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,1,0.00835840031504631
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1536,8,0.007398399710655213
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1536,4,0.005433600023388862
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,80,64,0.005936000123620033
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,80,1,0.008032000064849854
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,384,128,0.10221120119094848
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,64,1,0.008048000186681748
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4096,2,0.005587200075387955
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,160,2,0.005164799839258194
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,512,16,0.0056223999708890915
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,3072,2,0.005462399870157242
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,32,0.012851199507713318
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16,32,0.008745600283145905
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,320,64,0.008959999680519104
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,80,128,0.024803200364112855
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4096,32,0.06756160259246827
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,320,1,0.004374400153756142
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,3072,1,0.012831999361515046
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,3072,32,0.19559040069580078
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,768,8,0.01777919977903366
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,320,64,0.045023998618125914
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,20480,64,0.5937727928161621
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1536,8,0.028140801191329955
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16,32,0.005094400048255921
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,4,0.009065599739551544
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,1,0.0048767998814582825
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,192,1,0.0049472000449895855
