framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,32,1,1536,2,0,0.06431360244750976
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,4,1,1536,16,0,0.03740479946136475
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,16,1,1536,4,0,0.04572640061378479
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,2,1,1536,32,0,0.03560320138931274
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,8,1,1536,8,0,0.04148319959640503
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,1,1,1536,64,0,0.0354095995426178
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,32,1,1536,2,0,0.0745311975479126
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,64,1,1536,1,0,0.11644480228424073
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,8,1,1536,8,0,0.0477616012096405
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,16,1,1536,4,0,0.053883200883865355
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,4,1,1536,16,0,0.043945598602294925
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,1,1,1536,64,0,0.041643199324607846
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,32,1,2048,2,0,0.08698400259017944
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,64,1,2048,1,0,0.15030879974365235
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,2,1,1536,32,0,0.04158720076084137
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,16,1,2048,4,0,0.05551519989967346
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,8,1,2048,8,0,0.049795201420783995
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,1,1,2048,64,0,0.043761599063873294
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,4,1,2048,16,0,0.04564639925956726
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,2,1,2048,32,0,0.043808001279830935
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,64,1,2048,1,0,0.1575392007827759
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,32,1,2048,2,0,0.09510560035705566
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,16,1,2048,4,0,0.0627232015132904
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,4,1,2048,16,0,0.05187039971351624
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,2,1,2048,32,0,0.04986880123615265
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,8,1,2048,8,0,0.0558896005153656
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,32,1,3072,2,0,0.14577920436859132
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,64,1,3072,1,0,0.2517695903778076
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,1,1,2048,64,0,0.04829919934272766
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,16,1,3072,4,0,0.09045760035514831
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,8,1,3072,8,0,0.06640639901161194
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,4,1,3072,16,0,0.060374397039413455
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,2,1,3072,32,0,0.05817440152168274
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,64,1,3072,1,0,0.2543855905532837
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,32,1,3072,2,0,0.1503183960914612
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,1,1,3072,64,0,0.05784479975700378
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,8,1,3072,8,0,0.07218239903450012
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,16,1,3072,4,0,0.09723839759826661
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,4,1,3072,16,0,0.06634399890899659
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,1,1,3072,64,0,0.060166400671005246
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,2,1,3072,32,0,0.06202399730682373
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,32,1,4096,2,0,0.21665759086608888
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,64,1,4096,1,0,0.3875744104385376
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,16,1,4096,4,0,0.1339903950691223
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,4,1,4096,16,0,0.0763264000415802
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,8,1,4096,8,0,0.08245279788970947
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,1,1,4096,64,0,0.07233120203018188
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,2,1,4096,32,0,0.07263839840888978
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,64,1,4096,1,0,0.37062079906463624
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,16,1,4096,4,0,0.13263200521469115
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,32,1,4096,2,0,0.21469759941101074
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,4,1,4096,16,0,0.08064640164375306
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,2,1,4096,32,0,0.07646880149841309
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,8,1,4096,8,0,0.08881440162658691
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,32,1,6144,2,0,0.38619840145111084
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,64,1,6144,1,0,0.6916719913482666
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,1,1,4096,64,0,0.07446720004081726
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,16,1,6144,4,0,0.23406078815460205
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,8,1,6144,8,0,0.1442095994949341
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,4,1,6144,16,0,0.10725599527359009
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,64,1,6144,1,0,0.6499008178710938
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,2,1,6144,32,0,0.10164159536361694
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,1,1,6144,64,0,0.0989520013332367
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,32,1,6144,2,0,0.36846399307250977
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,16,1,6144,4,0,0.21854879856109619
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,2,1,6144,32,0,0.10323679447174072
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,4,1,6144,16,0,0.11073600053787232
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,8,1,6144,8,0,0.14230719804763795
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,1,1,6144,64,0,0.09924479722976684
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,64,1,8192,1,0,1.0876416206359862
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,8,1,8192,8,0,0.22145600318908693
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,32,1,8192,2,0,0.6263376235961914
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,16,1,8192,4,0,0.35353760719299315
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,4,1,8192,16,0,0.13757760524749757
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,2,1,8192,32,0,0.12980480194091798
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,1,1,8192,64,0,0.12646080255508424
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,32,1,8192,2,0,0.551364803314209
